2025-02-12 23:38:16,676,111,65,1,3,1
2025-02-12 23:38:16,728,112,60,1,3,1
2025-02-12 23:38:16,781,113,55,1,3,1
2025-02-12 23:38:16,833,114,50,1,3,1
2025-02-12 23:38:16,885,115,45,1,3,1
2025-02-12 23:38:16,937,116,40,1,3,1
2025-02-12 23:38:16,989,117,40,0,2,10
2025-02-12 23:38:17,042,118,35,0,2,-1
2025-02-12 23:38:17,094,119,30,0,2,-1
2025-02-12 23:38:17,146,120,25,0,2,-1
2025-02-12 23:38:17,200,121,20,0,2,-1
2025-02-12 23:38:17,251,122,15,0,2,-1
2025-02-12 23:38:17,303,123,10,0,2,-1
2025-02-12 23:38:17,362,124,5,0,2,-1
2025-02-12 23:38:17,414,125,0,0,2,-1
2025-02-12 23:38:17,468,126,-5,0,2,-1
2025-02-12 23:38:17,519,127,-10,0,2,-1
2025-02-12 23:38:17,571,128,-15,0,2,-1
2025-02-12 23:38:17,624,129,-20,0,2,-1
2025-02-12 23:38:17,676,130,100,1,2,0
2025-02-12 23:38:17,729,131,95,1,2,1
2025-02-12 23:38:17,782,132,90,1,2,1
2025-02-12 23:38:17,835,133,85,1,2,1
2025-02-12 23:38:17,886,134,80,1,2,1
2025-02-12 23:38:17,939,135,75,1,2,1
2025-02-12 23:38:17,992,136,70,1,2,1
2025-02-12 23:38:18,044,137,65,1,2,1
2025-02-12 23:38:18,097,138,60,1,2,1
2025-02-12 23:38:18,150,139,55,1,2,1
2025-02-12 23:38:18,202,140,50,1,2,1
2025-02-12 23:38:18,256,141,45,1,2,1
2025-02-12 23:38:18,308,142,40,1,2,1
2025-02-12 23:38:18,360,143,35,1,2,1
2025-02-12 23:38:18,413,144,30,1,2,1
2025-02-12 23:38:18,466,145,30,0,1,10
2025-02-12 23:38:18,520,146,25,0,1,-1
2025-02-12 23:38:18,573,147,20,0,1,-1
2025-02-12 23:38:18,626,148,15,0,1,-1
2025-02-12 23:38:18,678,149,10,0,1,-1
2025-02-12 23:38:18,731,150,5,0,1,-1
2025-02-12 23:38:18,783,151,0,0,1,-1
2025-02-12 23:38:18,835,152,-5,0,1,-1
2025-02-12 23:38:18,887,153,-10,0,1,-1
2025-02-12 23:38:18,939,154,-15,0,1,-1
2025-02-12 23:38:18,991,155,-20,0,1,-1
2025-02-12 23:38:19,045,156,-25,0,1,-1
2025-02-12 23:38:19,096,157,-30,0,1,-1
2025-02-12 23:38:19,148,158,-35,0,1,-1
2025-02-12 23:38:19,200,159,-40,0,1,-1
2025-02-12 23:38:19,252,160,100,1,1,0
2025-02-12 23:38:19,304,161,95,1,1,1
2025-02-12 23:38:19,358,162,90,1,1,1
2025-02-12 23:38:19,410,163,85,1,1,1
2025-02-12 23:38:19,463,164,80,1,1,1
2025-02-12 23:38:19,515,165,75,1,1,1
2025-02-12 23:38:19,567,166,70,1,1,1
2025-02-12 23:38:19,620,167,65,1,1,1
2025-02-12 23:38:19,673,168,60,1,1,1
2025-02-12 23:38:19,725,169,55,1,1,1
2025-02-12 23:38:19,776,170,50,1,1,1
2025-02-12 23:38:19,830,171,45,1,1,1
2025-02-12 23:38:19,881,172,40,1,1,1
2025-02-12 23:38:19,934,173,35,1,1,1
2025-02-12 23:38:19,987,174,30,1,1,1
2025-02-12 23:38:20,038,175,30,0,0,10
175,30,0,0,10
